motion_type,year,month,n_citation,len_snippet,is_pro_se,is_in_re,attorney_len,citeCount_log,n_opcites_log,len_caseName_log,n_dockets_log,judge_freq,court_cacd,court_cand,court_flmd,court_flsd,court_ilnd,court_njd,court_nyed,court_nysd,court_paed,court_txsd,src_L,src_LU,src_U
ifp,2007.0,8.0,3.0,339.0,1,0,35.0,0.0,1.3862943611198906,2.9444389791664403,0.6931471805599453,1,False,False,False,False,False,True,False,False,False,False,False,True,False
ifp,1990.0,8.0,3.0,302.0,1,0,21.0,1.791759469228055,1.0986122886681096,2.70805020110221,0.6931471805599453,5,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2015.0,4.0,3.0,397.0,1,0,33.0,0.0,0.0,2.70805020110221,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,False,True
ifp,2000.0,3.0,3.0,325.0,1,0,183.0,0.0,2.0794415416798357,3.2188758248682006,0.6931471805599453,8,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,1993.0,3.0,3.0,397.0,1,0,53.0,0.0,0.0,2.8903717578961645,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2003.0,8.0,3.0,286.0,0,0,0.0,1.3862943611198906,1.6094379124341003,3.6109179126442243,0.6931471805599453,6,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2016.0,7.0,3.0,409.0,0,0,189.0,0.0,2.639057329615259,3.1780538303479458,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,1994.0,3.0,3.0,325.0,0,0,146.0,1.9459101490553132,2.0794415416798357,2.772588722239781,0.6931471805599453,14,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2013.0,5.0,3.0,400.0,0,0,142.0,0.0,2.772588722239781,3.1780538303479458,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2004.0,12.0,3.0,332.0,1,0,205.0,1.3862943611198906,3.7376696182833684,2.772588722239781,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,1987.0,12.0,3.0,380.0,1,0,27.0,0.0,0.0,3.828641396489095,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2019.0,2.0,3.0,371.0,1,0,422.5,2.995732273553991,0.0,2.995732273553991,0.6931471805599453,2,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,2003.0,12.0,3.0,295.0,1,0,49.0,0.0,0.0,2.9444389791664403,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,1991.0,7.0,3.0,302.0,0,0,110.0,0.6931471805599453,2.772588722239781,3.367295829986474,0.6931471805599453,1,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,1995.0,4.0,3.0,410.0,1,0,422.5,0.0,0.0,3.044522437723423,0.6931471805599453,2,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1991.0,4.0,3.0,346.0,1,0,148.0,1.0986122886681096,0.0,3.8066624897703196,0.6931471805599453,2,False,False,True,False,False,False,False,False,False,False,False,False,True
ifp,2000.0,1.0,3.0,339.0,1,0,314.0,0.6931471805599453,3.6635616461296463,3.4011973816621555,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,1987.0,4.0,3.0,409.0,0,0,0.0,0.0,0.0,3.58351893845611,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1988.0,5.0,3.0,412.0,1,0,30.0,0.0,0.0,2.8903717578961645,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2016.0,6.0,3.0,409.0,1,0,42.0,0.0,2.772588722239781,3.332204510175204,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2015.0,1.0,3.0,400.0,0,0,68.0,0.0,0.0,2.639057329615259,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2017.0,10.0,3.0,388.0,1,0,47.0,0.0,0.0,3.1780538303479458,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,2009.0,3.0,3.0,310.0,1,0,117.0,3.4339872044851463,2.4849066497880004,3.044522437723423,0.6931471805599453,2,True,False,False,False,False,False,False,False,False,False,False,True,False
ifp,1998.0,5.0,3.0,382.0,0,0,171.0,0.6931471805599453,3.044522437723423,3.8918202981106265,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1995.0,11.0,3.0,328.0,1,0,25.0,0.0,0.0,2.9444389791664403,0.6931471805599453,1,False,False,False,False,False,True,False,False,False,False,False,False,True
ifp,2002.0,4.0,3.0,413.0,0,0,191.0,1.791759469228055,2.5649493574615367,2.995732273553991,0.6931471805599453,1,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1996.0,9.0,3.0,288.0,0,0,196.0,3.9318256327243257,3.258096538021482,3.091042453358316,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2007.0,6.0,3.0,321.0,1,0,314.0,2.302585092994046,1.791759469228055,2.9444389791664403,0.6931471805599453,5,False,False,False,False,False,True,False,False,False,False,False,True,False
ifp,1998.0,3.0,3.0,368.0,1,0,40.0,0.0,0.0,3.6635616461296463,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1993.0,2.0,3.0,413.0,1,0,59.0,0.6931471805599453,0.0,2.8903717578961645,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2014.0,12.0,3.0,409.0,1,0,192.0,3.332204510175204,3.4657359027997265,3.4011973816621555,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,False,True
ifp,1994.0,4.0,3.0,265.0,1,0,28.0,1.9459101490553132,2.70805020110221,2.833213344056216,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,True,False
ifp,1993.0,4.0,3.0,376.0,1,0,30.0,0.0,0.0,3.6635616461296463,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2000.0,3.0,3.0,325.0,1,0,145.0,2.4849066497880004,2.5649493574615367,3.7376696182833684,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2015.0,11.0,3.0,364.0,1,0,39.0,2.639057329615259,4.0943445622221,3.2188758248682006,0.6931471805599453,8,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1995.0,3.0,3.0,345.0,1,0,422.5,0.6931471805599453,0.0,3.1780538303479458,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1987.0,12.0,3.0,355.0,0,0,32.0,0.0,1.6094379124341003,2.8903717578961645,0.6931471805599453,3,False,True,False,False,False,False,False,False,False,False,False,False,True
ifp,2018.0,11.0,3.0,419.0,1,1,47.0,1.3862943611198906,0.0,2.4849066497880004,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,1998.0,2.0,3.0,400.0,1,0,120.0,0.0,0.0,3.58351893845611,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1987.0,9.0,3.0,325.0,1,0,147.0,2.302585092994046,0.0,2.8903717578961645,0.6931471805599453,1,False,False,False,False,False,False,False,False,False,True,False,True,False
ifp,1998.0,9.0,3.0,321.0,0,0,380.0,1.6094379124341003,2.833213344056216,3.295836866004329,0.6931471805599453,8,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,1990.0,1.0,3.0,362.0,1,0,57.0,0.0,0.0,3.6109179126442243,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2014.0,4.0,3.0,342.0,1,0,180.0,0.0,2.5649493574615367,4.0943445622221,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1985.0,1.0,3.0,354.0,0,0,0.0,0.0,0.0,2.9444389791664403,0.6931471805599453,6,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2017.0,2.0,3.0,355.0,1,0,33.0,1.6094379124341003,2.8903717578961645,2.995732273553991,0.6931471805599453,4,True,False,False,False,False,False,False,False,False,False,False,False,True
ifp,1990.0,5.0,3.0,324.0,1,0,34.0,0.0,0.0,2.8903717578961645,0.6931471805599453,7,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,2002.0,3.0,3.0,325.0,1,0,124.0,1.3862943611198906,1.3862943611198906,3.1354942159291497,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2008.0,4.0,3.0,357.0,0,0,112.0,1.6094379124341003,2.833213344056216,4.276666119016055,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1983.0,11.0,3.0,347.0,1,0,149.0,0.0,2.0794415416798357,2.9444389791664403,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2014.0,10.0,3.0,387.0,1,0,50.0,1.0986122886681096,0.0,3.1354942159291497,0.6931471805599453,8,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,2003.0,6.0,3.0,325.0,1,0,216.0,0.0,3.2188758248682006,3.1354942159291497,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
ifp,1989.0,4.0,3.0,377.0,1,0,29.0,0.0,0.0,3.4011973816621555,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1996.0,6.0,3.0,325.0,1,0,182.0,2.302585092994046,2.772588722239781,3.7376696182833684,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1998.0,12.0,3.0,295.0,1,0,51.0,0.0,2.3978952727983707,2.772588722239781,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2000.0,12.0,3.0,354.0,1,0,383.0,0.0,0.0,3.4339872044851463,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2017.0,1.0,3.0,403.0,1,0,204.0,2.1972245773362196,0.0,3.5263605246161616,0.6931471805599453,4,False,False,True,False,False,False,False,False,False,False,False,False,True
ifp,2014.0,7.0,3.0,396.0,1,0,168.0,1.6094379124341003,0.0,3.1780538303479458,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,1983.0,3.0,3.0,295.0,1,0,92.0,1.791759469228055,1.0986122886681096,2.9444389791664403,0.6931471805599453,10,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2015.0,4.0,3.0,371.0,1,0,75.0,1.791759469228055,3.4011973816621555,2.9444389791664403,0.6931471805599453,8,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1990.0,6.0,3.0,403.0,0,0,144.0,1.0986122886681096,3.4011973816621555,3.6635616461296463,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2009.0,8.0,3.0,371.0,1,0,134.0,2.8903717578961645,0.0,2.772588722239781,0.6931471805599453,1,False,False,False,False,False,True,False,False,False,False,False,False,True
ifp,1987.0,6.0,3.0,325.0,1,0,107.0,0.6931471805599453,1.9459101490553132,3.044522437723423,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2008.0,9.0,3.0,394.0,1,0,118.0,2.4849066497880004,2.302585092994046,2.639057329615259,0.6931471805599453,2,False,False,False,False,False,False,False,False,False,True,False,False,True
ifp,1993.0,3.0,3.0,309.0,0,0,0.0,4.7535901911063645,1.0986122886681096,3.295836866004329,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,1999.0,12.0,3.0,303.0,1,0,205.0,4.864775372638283,0.0,3.295836866004329,0.6931471805599453,3,False,False,True,False,False,False,False,False,False,False,False,False,True
ifp,1995.0,3.0,3.0,318.0,1,0,153.0,2.833213344056216,3.5553480614894135,2.639057329615259,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,1969.0,1.0,3.0,389.0,1,1,86.0,0.6931471805599453,0.6931471805599453,2.4849066497880004,0.6931471805599453,1,False,False,False,False,False,False,False,False,False,True,False,False,True
ifp,2009.0,12.0,3.0,321.0,0,0,210.0,0.0,1.791759469228055,3.8712010109078907,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2016.0,3.0,3.0,364.0,1,0,36.0,0.0,1.9459101490553132,2.8903717578961645,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,2017.0,6.0,3.0,370.0,1,0,169.0,0.0,1.9459101490553132,4.574710978503383,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1998.0,2.0,3.0,406.0,1,0,187.0,0.0,0.0,2.833213344056216,0.6931471805599453,5,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,1992.0,8.0,3.0,325.0,0,0,176.0,1.0986122886681096,0.6931471805599453,3.912023005428146,0.6931471805599453,1,False,False,False,False,False,True,False,False,False,False,False,True,False
ifp,2003.0,2.0,3.0,342.0,1,0,135.0,1.0986122886681096,1.0986122886681096,3.5553480614894135,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2009.0,9.0,3.0,325.0,1,0,151.0,3.367295829986474,3.6635616461296463,3.912023005428146,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,True,False
ifp,2001.0,4.0,3.0,272.0,1,0,36.0,0.0,2.0794415416798357,2.772588722239781,0.6931471805599453,2,False,True,False,False,False,False,False,False,False,False,False,True,False
ifp,2004.0,2.0,3.0,332.0,1,0,37.0,0.0,0.0,4.23410650459726,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,1996.0,6.0,3.0,321.0,1,0,27.0,2.5649493574615367,0.0,2.70805020110221,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,1995.0,8.0,3.0,443.0,1,0,23.0,1.3862943611198906,1.9459101490553132,3.295836866004329,0.6931471805599453,7,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2003.0,5.0,3.0,325.0,0,0,220.0,0.0,1.0986122886681096,3.258096538021482,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1993.0,3.0,3.0,389.0,1,0,61.0,0.0,0.0,3.6109179126442243,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2004.0,4.0,3.0,295.0,1,0,40.0,0.0,2.1972245773362196,3.6888794541139363,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2018.0,9.0,3.0,308.0,1,0,78.0,0.0,0.0,3.044522437723423,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,2007.0,7.0,3.0,307.0,1,0,112.0,1.791759469228055,2.9444389791664403,3.58351893845611,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1993.0,6.0,3.0,366.0,0,0,0.0,0.0,0.0,2.833213344056216,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2001.0,9.0,3.0,293.0,0,0,0.0,2.1972245773362196,1.791759469228055,2.8903717578961645,0.6931471805599453,6,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2001.0,5.0,3.0,362.0,1,0,229.0,2.302585092994046,1.6094379124341003,2.772588722239781,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1969.0,7.0,3.0,429.0,0,1,0.0,1.0986122886681096,0.0,2.5649493574615367,0.6931471805599453,1,False,False,False,False,False,True,False,False,False,False,False,False,True
ifp,2015.0,3.0,3.0,347.0,1,0,124.0,1.9459101490553132,0.0,2.833213344056216,0.6931471805599453,1,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1995.0,4.0,3.0,302.0,1,0,29.0,0.0,2.1972245773362196,3.58351893845611,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2014.0,5.0,3.0,401.0,1,0,151.0,2.995732273553991,0.0,3.6635616461296463,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,2017.0,3.0,3.0,391.0,1,0,108.0,0.0,1.3862943611198906,3.367295829986474,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,1995.0,12.0,3.0,403.0,1,0,169.0,3.1780538303479458,4.04305126783455,3.9889840465642745,0.6931471805599453,10,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2006.0,6.0,3.0,325.0,1,0,135.0,1.0986122886681096,2.302585092994046,3.713572066704308,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,True,False
ifp,2008.0,3.0,3.0,339.0,1,0,181.0,1.0986122886681096,2.639057329615259,2.70805020110221,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1980.0,9.0,3.0,344.0,0,0,310.0,1.3862943611198906,2.70805020110221,3.9889840465642745,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2013.0,1.0,3.0,371.0,1,0,124.0,3.8501476017100584,1.3862943611198906,3.4339872044851463,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2006.0,5.0,3.0,371.0,0,0,340.0,0.6931471805599453,1.3862943611198906,3.6375861597263857,0.6931471805599453,3,False,True,False,False,False,False,False,False,False,False,False,False,True
ifp,2003.0,2.0,3.0,328.0,1,0,147.0,1.3862943611198906,1.9459101490553132,2.772588722239781,0.6931471805599453,5,False,False,False,False,False,True,False,False,False,False,False,True,False
ifp,1985.0,3.0,3.0,393.0,1,0,120.0,0.0,0.0,3.8066624897703196,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2004.0,2.0,3.0,331.0,0,0,0.0,1.6094379124341003,1.9459101490553132,2.995732273553991,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,1989.0,2.0,3.0,302.0,0,0,0.0,1.0986122886681096,1.6094379124341003,2.995732273553991,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2011.0,12.0,3.0,387.0,1,0,139.0,1.0986122886681096,1.791759469228055,3.091042453358316,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,1996.0,11.0,3.0,400.0,1,0,202.0,0.0,0.0,2.833213344056216,0.6931471805599453,10,False,False,False,False,True,False,False,False,False,False,False,False,True
ifp,2010.0,3.0,3.0,451.0,1,0,422.5,3.367295829986474,4.1588830833596715,3.8501476017100584,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,True,False
ifp,2003.0,12.0,3.0,358.0,1,0,127.0,0.0,1.6094379124341003,3.7376696182833684,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2008.0,6.0,3.0,328.0,0,0,231.0,0.0,1.0986122886681096,2.70805020110221,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2003.0,3.0,3.0,295.0,1,0,34.0,2.1972245773362196,2.5649493574615367,3.1780538303479458,0.6931471805599453,2,False,False,True,False,False,False,False,False,False,False,False,True,False
ifp,2010.0,8.0,3.0,332.0,0,0,73.0,3.912023005428146,1.6094379124341003,3.4339872044851463,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2007.0,10.0,3.0,400.0,0,0,231.0,2.1972245773362196,2.9444389791664403,2.772588722239781,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,1980.0,5.0,3.0,302.0,1,0,102.0,2.5649493574615367,2.1972245773362196,3.58351893845611,0.6931471805599453,10,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2013.0,11.0,3.0,300.0,1,0,36.0,4.127134385045092,2.3978952727983707,3.044522437723423,0.6931471805599453,8,False,False,False,False,False,False,True,False,False,False,False,False,True
ifp,1986.0,2.0,3.0,370.0,0,0,126.0,2.1972245773362196,1.6094379124341003,3.1780538303479458,0.6931471805599453,16,False,False,False,False,False,False,True,False,False,False,False,True,False
ifp,1994.0,6.0,3.0,351.0,1,0,24.0,2.9444389791664403,0.0,2.833213344056216,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,1983.0,10.0,3.0,332.0,1,0,74.0,1.3862943611198906,1.0986122886681096,3.1780538303479458,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,True,False
ifp,2009.0,6.0,3.0,355.0,1,0,249.0,0.6931471805599453,1.3862943611198906,3.4011973816621555,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,True,False
ifp,2001.0,4.0,3.0,288.0,0,0,123.0,2.5649493574615367,2.302585092994046,3.091042453358316,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2006.0,9.0,3.0,309.0,0,0,268.0,1.791759469228055,3.58351893845611,2.995732273553991,0.6931471805599453,4,False,False,True,False,False,False,False,False,False,False,False,True,False
ifp,2002.0,8.0,3.0,295.0,1,0,34.0,0.0,1.0986122886681096,3.1780538303479458,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2010.0,10.0,3.0,325.0,1,0,117.0,1.6094379124341003,3.1780538303479458,2.8903717578961645,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
ifp,2016.0,12.0,3.0,390.0,1,0,46.0,0.6931471805599453,2.3978952727983707,3.258096538021482,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2019.0,6.0,3.0,308.0,1,0,25.0,0.0,0.0,2.8903717578961645,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,2005.0,6.0,3.0,365.0,1,0,37.0,1.9459101490553132,3.295836866004329,2.833213344056216,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
ifp,2018.0,5.0,3.0,415.0,1,0,41.0,1.3862943611198906,0.0,3.4657359027997265,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,False,True
ifp,1992.0,3.0,3.0,362.0,0,0,293.0,1.6094379124341003,2.70805020110221,2.833213344056216,0.6931471805599453,4,False,False,False,False,False,False,False,False,False,True,False,True,False
counsel,2017.0,1.0,3.0,408.0,1,0,191.0,2.1972245773362196,3.8712010109078907,2.833213344056216,0.6931471805599453,1,True,False,False,False,False,False,False,False,False,False,False,False,True
counsel,2002.0,7.0,3.0,325.0,0,0,217.0,1.3862943611198906,2.833213344056216,3.6109179126442243,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2016.0,4.0,3.0,409.0,1,0,116.0,1.0986122886681096,0.0,2.9444389791664403,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2000.0,7.0,3.0,325.0,1,1,204.0,1.0986122886681096,0.6931471805599453,2.772588722239781,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1976.0,6.0,3.0,409.0,1,0,99.0,0.0,0.0,3.1780538303479458,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2006.0,9.0,3.0,332.0,0,0,287.0,0.0,2.5649493574615367,3.7612001156935624,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1993.0,5.0,3.0,389.0,1,0,94.0,1.791759469228055,1.6094379124341003,3.4011973816621555,0.6931471805599453,10,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1999.0,4.0,3.0,325.0,1,0,155.0,0.0,2.5649493574615367,3.6109179126442243,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2017.0,8.0,3.0,396.0,1,0,129.0,3.044522437723423,0.0,3.091042453358316,0.6931471805599453,1,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,2001.0,5.0,3.0,288.0,1,0,185.0,0.0,2.995732273553991,3.9512437185814275,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1993.0,12.0,3.0,439.0,0,0,0.0,1.9459101490553132,3.367295829986474,2.70805020110221,0.6931471805599453,10,False,False,False,False,False,False,False,True,False,False,True,False,False
counsel,1993.0,9.0,3.0,329.0,0,1,211.0,1.6094379124341003,1.3862943611198906,3.1780538303479458,0.6931471805599453,17,False,False,True,False,False,False,False,False,False,False,False,True,False
counsel,2013.0,9.0,3.0,400.0,0,0,261.0,1.3862943611198906,0.0,2.639057329615259,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1985.0,7.0,3.0,313.0,0,0,173.0,1.3862943611198906,2.5649493574615367,3.8501476017100584,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2014.0,8.0,3.0,341.0,0,0,284.0,4.709530201312334,0.0,3.8066624897703196,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1974.0,12.0,3.0,325.0,0,0,150.0,1.791759469228055,2.4849066497880004,4.04305126783455,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1995.0,6.0,3.0,437.0,1,0,422.5,2.772588722239781,3.1780538303479458,3.6109179126442243,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1988.0,8.0,3.0,389.0,1,0,158.0,0.0,0.0,3.6635616461296463,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2002.0,7.0,3.0,362.0,1,0,148.0,1.9459101490553132,2.3978952727983707,3.367295829986474,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1997.0,11.0,3.0,347.0,1,0,35.0,1.9459101490553132,2.1972245773362196,3.295836866004329,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2009.0,7.0,3.0,287.0,0,0,51.0,1.9459101490553132,1.6094379124341003,2.772588722239781,0.6931471805599453,1,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1993.0,8.0,3.0,291.0,1,0,95.0,0.6931471805599453,2.70805020110221,3.367295829986474,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2000.0,7.0,3.0,334.0,1,0,208.0,1.791759469228055,3.6635616461296463,3.5263605246161616,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1984.0,1.0,3.0,317.0,1,0,111.0,1.0986122886681096,2.1972245773362196,3.828641396489095,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1987.0,5.0,3.0,397.0,1,0,120.0,1.0986122886681096,3.091042453358316,3.4339872044851463,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1986.0,8.0,3.0,309.0,0,0,0.0,1.3862943611198906,0.0,3.6109179126442243,0.6931471805599453,5,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1988.0,8.0,3.0,406.0,1,0,127.0,0.0,0.0,2.833213344056216,0.6931471805599453,2,False,False,False,False,False,True,False,False,False,False,False,False,True
counsel,1995.0,1.0,3.0,321.0,1,0,92.0,1.9459101490553132,2.772588722239781,2.772588722239781,0.6931471805599453,10,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2012.0,5.0,3.0,334.0,1,0,123.0,0.6931471805599453,3.258096538021482,3.1354942159291497,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,2010.0,8.0,3.0,332.0,1,0,273.0,0.6931471805599453,1.9459101490553132,3.091042453358316,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1998.0,11.0,3.0,325.0,1,0,144.0,1.791759469228055,3.5263605246161616,2.9444389791664403,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2005.0,1.0,3.0,291.0,0,0,188.0,1.791759469228055,3.044522437723423,3.091042453358316,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
